Year,Age,Credit,Sex,MaritalStatus,Miles,YearsOwned,CarAge,Value,BodilyInjury,Drivers,Claims
2018,59,G,M,Single,11000,5,8,5500,5930,2,2
2018,60,C,M,Single,5000,0,12,1500,6914,1,2
2018,60,A,M,Married,14000,5,6,22352,975,2,1
2018,46,F,F,Married,14000,0,1,6500,10039,1,2
2018,40,D,F,Married,11000,0,3,17647,9125,2,2
2018,46,B,M,Divorced,9000,2,7,4117,4369,2,2
2018,49,D,F,Single,13000,2,3,85000,1096,3,1
2018,49,B,M,Single,21000,1,1,85000,7508,2,2
2018,42,F,M,Single,13000,2,8,2500,17179,2,2
2018,61,B,M,Married,21000,0,3,32500,1943,2,1
2018,45,B,M,Single,16000,0,0,55000,7580,1,2
2018,19,B,M,Divorced,10000,4,6,8823,7245,2,2
2018,68,F,M,Single,10000,7,8,6500,1517,2,1
2018,59,E,M,Married,11000,9,10,11000,7544,2,2
2018,61,A,M,Single,20000,7,10,17647,10368,1,2
2018,32,D,F,Single,8000,1,3,50000,31988,1,2
2018,30,D,M,Single,15000,6,6,6470,3483,4,2
2018,22,F,F,Married,10000,0,4,13000,12170,1,2
2018,37,A,F,Single,10000,4,10,6500,3215,1,1
2018,48,A,M,Single,21000,1,2,27500,5516,1,2
2018,52,C,F,Married,11000,1,5,17647,624,2,1
2018,41,E,M,Married,14000,1,6,15000,32587,2,2
2018,53,G,M,Married,9000,1,4,44117,4542,1,2
2018,40,D,M,Single,9000,1,10,7647,10933,1,2
2018,47,A,M,Married,13000,4,4,20000,10211,1,2
2018,31,D,F,Married,15000,0,0,13000,5824,4,2
2018,24,G,M,Single,10000,1,4,13000,2051,1,1
2018,22,G,F,Single,14000,3,12,4117,2176,2,1
2018,54,G,M,Single,12000,3,8,5294,5931,1,2
2018,38,F,F,Married,11000,0,0,15294,1224,2,1
2018,29,A,F,Single,11000,3,7,10000,6851,1,2
2018,41,A,M,Single,9000,3,19,11000,12690,1,2
2018,74,C,M,Single,9000,0,5,22500,17979,1,2
2018,29,A,M,Single,13000,8,9,5500,8379,1,2
2018,59,A,M,Married,6000,0,4,19000,4841,2,2
2018,37,F,M,Married,10000,0,0,37500,3052,2,1
2018,21,F,M,Single,10000,8,10,5294,115514,1,2
2018,51,C,F,Single,11000,3,3,12941,8106,1,2
2018,33,B,M,Single,11000,3,6,47500,30539,3,2
2018,60,E,M,Single,8000,0,4,50000,1598,3,1
2018,70,D,M,Married,5000,9,9,2941,21565,2,2
2018,54,H,M,Married,15000,4,6,8500,7520,2,2
2018,56,D,M,Married,11000,1,9,11176,3729,2,2
2018,39,D,M,Married,13000,1,1,11000,2794,2,1
2018,43,B,F,Widowed,8000,4,5,17000,17701,1,2
2018,36,F,F,Divorced,7000,2,3,32352,18172,1,2
2018,44,E,F,Married,11000,0,3,17647,15159,2,2
2018,49,H,M,Married,12000,1,1,15294,1762,2,1
2018,60,B,F,Divorced,11000,2,5,15294,3318,4,1
2018,57,B,M,Single,13000,0,4,13000,10495,1,2
2018,37,C,F,Single,17000,2,3,17000,3617,1,2
2018,38,C,M,Single,11000,4,6,12941,9542,1,2
2018,55,C,M,Divorced,10000,2,6,11176,5140,1,2
2018,54,F,M,Married,19000,0,2,12941,28173,2,2
2018,73,F,F,Single,13000,0,0,22352,4470,2,2
2018,72,A,M,Single,7000,0,7,17000,4729,1,2
2018,59,G,F,Divorced,10000,0,4,11000,3578,2,2
2018,46,D,F,Married,5000,3,3,26470,3935,2,2
2018,35,F,F,Single,20000,0,7,19000,34683,1,2
2018,70,H,M,Married,10000,0,5,11000,32559,1,2
2018,37,A,M,Married,12000,0,4,32352,0,2,0
2018,42,C,F,Single,13000,1,4,19000,584,4,1
2018,45,C,F,Single,13000,1,6,13000,963,1,1
2018,58,D,M,Married,13000,0,2,42500,5888,1,2
2018,47,C,M,Single,9000,1,1,37500,12412,3,2
2018,41,E,M,Single,21000,0,0,12941,28962,1,2
2018,54,A,F,Single,11000,0,1,22352,4360,1,2
2018,36,A,M,Single,12000,2,4,8500,1904,1,1
2018,26,H,F,Married,11000,1,1,20000,48633,2,2
2018,61,E,F,Single,5000,6,7,10000,83779,3,2
2018,63,E,M,Married,3000,4,6,17647,10912,1,2
2018,58,D,F,Single,10000,1,1,88235,1940,3,1
2018,60,H,M,Married,8000,1,14,2941,1348,2,1
2018,60,H,F,Married,9000,0,5,13000,29168,2,2
2018,35,E,F,Single,7000,0,4,5500,974,1,1
2018,34,E,M,Married,10000,0,4,55000,10699,2,2
2018,28,G,M,Married,16000,1,1,38235,5871,4,2
2018,65,B,F,Married,5000,4,6,55882,1189,2,1
2018,41,C,M,Widowed,8000,0,2,55000,35412,1,2
2018,29,F,M,Married,11000,1,3,32500,44677,2,2
2018,35,C,M,Single,12000,0,7,6500,5098,1,2
2018,55,C,M,Single,14000,1,6,13000,5945,1,2
2018,60,F,M,Single,11000,4,4,26470,28399,1,2
2018,78,D,M,Married,9000,0,1,55882,14735,1,2
2018,51,E,F,Married,3000,3,10,6470,0,3,0
2018,42,E,M,Single,9000,5,7,4117,6217,1,2
2018,50,E,F,Married,16000,1,1,11000,892,2,1
2018,48,B,M,Married,7000,0,4,4500,5268,1,2
2018,37,E,F,Married,20000,1,1,22352,559,2,1
2018,28,E,F,Married,14000,4,14,8500,24389,1,2
2018,67,F,F,Single,7000,1,1,19000,749,1,1
2018,28,D,M,Single,10000,0,2,37500,20991,3,2
2018,36,B,M,Married,10000,5,9,4500,10699,1,2
2018,56,D,M,Married,8000,0,6,20000,1017,2,1
2018,30,C,M,Single,9000,2,4,13000,1219,1,1
2018,39,C,F,Married,11000,8,11,4500,35611,1,2
2018,77,G,M,Single,1000,5,5,12941,13152,1,2
2018,50,B,M,Single,9000,1,1,17647,4586,1,2
2018,48,F,M,Single,6000,1,2,55882,15125,2,2
2018,24,D,M,Married,8000,0,3,15000,0,2,0
2018,36,F,M,Married,12000,0,6,15294,11130,2,2
2018,63,C,M,Single,10000,2,6,13000,7982,2,2
2018,61,A,M,Single,11000,0,11,7500,19859,1,2
2018,72,H,M,Single,2000,5,8,8500,15371,1,2
2018,41,E,F,Single,14000,0,0,111764,12475,1,2
2018,40,A,F,Married,8000,1,2,27500,5387,2,2
2018,35,E,M,Married,16000,0,4,6500,41774,2,2
2018,43,H,M,Married,20000,0,10,5294,5800,2,2
2018,51,F,F,Divorced,7000,0,1,10000,1624,1,1
2018,21,G,M,Single,15000,0,4,19000,15519,1,2
2018,31,C,M,Divorced,4000,0,3,15294,11624,3,2
2018,53,F,M,Married,7000,0,0,32352,3702,1,2
2018,27,E,F,Single,9000,7,15,11176,19468,1,2
2018,59,G,F,Single,11000,1,4,17647,3118,1,1
2018,28,D,M,Married,14000,0,4,55000,7010,2,2
2018,49,D,M,Single,9000,1,2,8500,2804,4,1
2018,41,D,F,Married,8000,1,3,13000,5907,2,2
2018,42,E,M,Married,9000,1,3,11000,10382,2,2
2018,45,D,F,Single,9000,3,6,4117,1335,1,1
2018,53,G,M,Married,7000,5,5,10000,612,1,1
2018,47,A,M,Single,10000,5,12,4117,25624,1,2
2018,44,A,M,Single,10000,4,5,22352,9145,1,2
2018,50,C,M,Single,5000,5,15,10000,76621,1,2
2018,42,F,F,Single,15000,2,2,20000,1935,1,1
2018,38,C,M,Single,12000,0,2,20000,7803,1,2
2018,43,B,F,Single,19000,0,4,13000,3618,1,2
2018,46,B,M,Single,11000,5,14,19000,12233,1,2
2018,76,A,M,Single,10000,1,1,2941,852,3,1
2018,49,G,F,Married,15000,0,5,11000,15118,2,2
2018,29,C,M,Single,3000,5,6,5294,4114,1,2
2018,34,G,F,Single,10000,5,5,12941,3283,1,1
2018,53,A,F,Single,12000,2,2,17000,1980,1,1
2018,49,H,F,Single,12000,0,4,4500,30311,2,2
2018,29,D,M,Married,14000,0,3,17647,846,2,1
2018,56,D,M,Married,21000,7,9,26470,13972,2,2
2018,62,G,F,Married,7000,1,4,20000,589,1,1
2018,51,F,M,Single,16000,0,1,75000,5817,1,2
2018,43,H,M,Single,13000,6,13,8823,3699,2,2
2018,38,D,M,Single,10000,2,6,55882,16248,1,2
2018,36,C,M,Single,13000,7,16,6500,8800,4,2
2018,68,D,F,Single,12000,5,6,10000,71326,1,2
2018,46,A,M,Married,8000,6,6,4500,5832,2,2
2018,49,H,F,Married,13000,0,0,55000,26961,2,2
2018,21,G,F,Married,10000,1,12,8500,3933,4,2
2018,62,B,F,Married,16000,0,12,4500,1711,2,1
2018,72,A,M,Single,2000,6,6,22352,3661,1,2
2018,25,F,M,Single,9000,1,10,15000,35632,2,2
2018,56,G,F,Married,11000,1,6,15294,3502,3,2
2018,62,E,M,Married,14000,0,0,13000,31750,2,2
2018,21,H,M,Single,14000,4,11,1764,3344,1,1
2018,55,G,M,Married,10000,0,5,32500,4298,2,2
2018,28,B,F,Married,9000,9,14,8500,9144,4,2
2018,68,F,F,Single,6000,0,7,12941,1847,1,1
2018,47,G,F,Married,7000,4,4,75000,4576,2,2
2018,33,F,M,Widowed,13000,0,4,12941,37897,1,2
2018,50,F,F,Single,12000,2,2,19000,1444,1,1
2018,41,C,M,Single,13000,2,4,12941,6744,1,2
2018,20,D,F,Married,7000,0,0,20000,40449,1,2
2018,48,F,M,Widowed,6000,0,5,38235,8807,1,2
2018,50,H,M,Single,15000,1,6,10000,11685,1,2
2018,56,E,F,Married,3000,0,1,32352,1479,2,1
2018,21,G,M,Single,12000,0,5,17000,7673,1,2
2018,41,B,F,Single,10000,2,5,2500,920,4,1
2018,44,D,M,Married,14000,4,5,1764,3788,2,2
2018,79,G,M,Widowed,7000,1,2,11000,3102,1,1
2018,44,E,F,Single,11000,3,5,12941,13551,2,2
2018,71,B,M,Single,3000,0,12,6470,2215,1,1
2018,56,H,M,Single,3000,0,9,17000,11442,1,2
2018,43,F,M,Single,11000,0,0,32352,22802,1,2
2018,65,D,M,Single,15000,2,3,20000,632,2,1
2018,57,B,F,Married,15000,4,8,5500,2812,4,1
2018,55,B,F,Married,7000,1,7,9500,10873,3,2
2018,56,A,F,Married,15000,0,3,3500,7892,2,2
2018,43,E,F,Married,5000,1,8,17000,6414,2,2
2018,48,G,F,Single,5000,1,1,8500,5019,2,2
2018,36,C,F,Married,11000,4,15,22352,4384,2,2
2018,20,B,M,Single,10000,3,6,4117,0,1,0
2018,27,E,M,Single,11000,6,6,1500,4590,4,2
2018,52,E,F,Single,12000,0,4,22352,5403,4,2
2018,47,F,F,Single,14000,0,4,27500,5602,1,2
2018,46,A,F,Divorced,21000,2,2,22352,3411,2,1
2018,51,F,M,Single,10000,3,4,15294,15508,1,2
2018,49,G,M,Married,17000,0,0,15294,10694,2,2
2018,49,C,F,Single,11000,0,1,38235,10153,1,2
2018,58,F,M,Married,13000,2,3,13000,5240,1,2
2018,49,H,M,Married,11000,4,5,15294,2080,2,1
2018,36,D,F,Single,13000,1,2,1764,15562,1,2
2018,73,A,M,Single,5000,2,7,15000,10973,1,2
2018,52,H,M,Single,7000,2,5,50000,22663,2,2
2018,61,E,F,Married,7000,2,5,17000,3484,2,2
2018,39,D,M,Married,13000,0,1,27500,17658,2,2
2018,29,D,M,Single,12000,4,4,15294,0,2,0
2018,66,C,M,Single,10000,0,1,22352,11371,4,2
2018,72,B,M,Married,3000,3,4,26470,1594,4,1
2018,63,D,F,Married,9000,3,4,20000,34654,2,2
2018,57,C,M,Married,2000,4,10,11176,39379,2,2
2018,27,F,M,Single,12000,0,3,17000,11876,1,2
2018,29,H,F,Married,19000,1,1,15000,8294,4,2
2018,34,C,F,Single,17000,0,3,6500,8683,1,2
2018,37,H,F,Married,13000,2,17,10000,8794,2,2
2018,38,D,M,Single,13000,0,3,37500,1715,1,1
2018,31,B,M,Single,11000,4,6,38235,10371,2,2
2018,55,G,M,Single,12000,1,13,3500,3112,1,1
2018,72,E,F,Married,5000,2,19,17647,11592,2,2
2018,43,B,F,Married,7000,8,11,10000,3633,1,2
2018,56,F,F,Married,14000,6,10,7500,7114,2,2
2018,61,D,M,Married,14000,0,2,37500,4338,2,2
2018,45,C,F,Single,16000,5,8,5294,5766,2,2
2018,49,E,F,Married,13000,0,1,588,1453,2,1
2018,39,G,M,Single,11000,0,1,22352,6335,1,2
2018,40,D,M,Married,8000,0,2,27500,11877,2,2
2018,35,A,M,Single,12000,1,10,4500,2543,1,1
2018,53,B,F,Married,18000,2,2,17000,12451,2,2
2018,35,D,F,Married,14000,6,7,12941,35919,1,2
2018,46,F,M,Divorced,6000,1,8,3500,7164,2,2
2018,52,B,F,Married,12000,3,8,11000,40672,2,2
2018,60,E,F,Single,15000,0,5,6500,13018,2,2
2018,37,H,M,Married,6000,2,2,32352,1457,2,1
2018,17,E,M,Single,5000,0,11,10000,36240,2,2
2018,26,E,F,Single,13000,7,9,4500,22088,1,2
2018,61,C,F,Divorced,15000,0,1,37500,5128,2,2
2018,45,G,M,Married,21000,2,5,15000,35331,3,2
2018,49,D,F,Married,10000,0,0,32352,7901,2,2
2018,39,B,F,Married,10000,7,12,7647,11832,2,2
2018,68,D,M,Married,6000,2,4,15294,9095,2,2
2018,47,B,F,Married,11000,2,4,15294,2791,2,1
2018,61,H,F,Single,9000,5,6,10000,5352,1,2
2018,54,A,F,Single,14000,2,3,17647,15749,1,2
2018,46,A,M,Married,9000,1,5,22352,2539,2,1
2018,44,E,M,Single,11000,2,3,20000,2714,2,1
2018,33,H,M,Single,10000,1,15,6470,23565,1,2
2018,26,G,F,Single,12000,1,2,15000,2965,1,1
2018,46,C,F,Single,13000,5,7,13000,1213,1,1
2018,54,B,M,Single,6000,4,4,8823,15260,4,2
2018,45,F,F,Married,7000,3,9,27500,2885,2,1
2018,53,C,M,Single,2000,3,8,13000,14562,2,2
2018,44,D,M,Single,11000,0,0,85000,12626,2,2
2018,20,G,M,Single,11000,1,11,2500,121712,2,2
2018,70,G,F,Married,5000,2,10,5294,1008,2,1
2018,31,F,F,Married,21000,7,7,11176,9715,2,2
2018,79,D,M,Single,10000,0,3,85000,8797,1,2
2018,37,F,M,Single,11000,0,1,9500,553,4,1
2018,31,A,F,Married,7000,5,10,6470,11816,2,2
2018,24,H,M,Divorced,5000,4,13,1764,10368,1,2
2018,53,A,M,Married,7000,0,0,32352,29482,2,2
2018,59,C,F,Divorced,6000,1,5,2941,2125,3,1
2018,51,F,M,Single,9000,1,17,7647,8128,1,2
2018,65,F,M,Married,10000,1,9,13000,634,2,1
2018,51,B,M,Single,11000,1,14,11176,1699,1,1
2018,51,B,F,Married,10000,5,9,32500,2586,2,1
2018,56,C,M,Single,13000,1,1,17647,6436,1,2
2018,31,F,F,Married,13000,0,7,3500,566,2,1
2018,62,G,M,Single,11000,3,6,15294,3575,1,2
2018,40,F,F,Married,12000,1,3,17647,3549,2,2
2018,73,B,F,Married,13000,4,6,1764,3768,2,2
2018,39,H,M,Married,15000,0,7,6500,967,3,1
2018,53,C,M,Single,12000,4,4,26470,14713,1,2
2018,55,A,F,Single,7000,3,4,15294,5127,3,2
2018,39,E,M,Single,10000,1,4,55882,19133,1,2
2018,52,D,F,Married,12000,2,2,75000,1198,2,1
2018,38,G,M,Single,5000,0,5,12941,35279,1,2
2018,59,E,M,Single,9000,1,3,15000,1760,1,1
2018,45,C,M,Married,6000,1,7,5500,4622,2,2
2018,54,E,F,Single,21000,0,15,4117,32650,1,2
2018,38,H,F,Married,12000,5,7,5294,4407,1,2
2018,57,F,M,Single,8000,2,6,20000,6106,1,2
2018,53,B,F,Single,10000,5,5,15294,0,2,0
2018,45,C,F,Single,11000,2,7,6500,7009,4,2
2018,65,B,M,Single,9000,3,7,2941,12616,1,2
2018,51,E,F,Single,8000,9,9,22352,12842,1,2
2018,46,A,M,Married,9000,8,9,2500,1825,2,1
2018,57,F,M,Married,5000,2,13,6470,6437,2,2
2018,20,D,F,Single,10000,0,6,10000,751,1,1
2018,45,E,F,Married,11000,4,8,6470,11575,2,2
2018,56,C,F,Single,20000,1,5,15294,5354,1,2
2018,75,B,M,Single,5000,8,12,8500,3694,1,2
2018,60,B,M,Married,12000,4,5,22352,2896,2,1
2018,32,E,M,Married,8000,7,13,20000,21345,2,2
2018,44,B,F,Married,11000,0,7,27500,3819,2,2
2018,65,F,M,Single,7000,0,1,32500,18189,1,2
2018,42,A,M,Single,5000,3,16,9500,866,1,1
2018,58,E,F,Married,21000,1,3,22352,3094,1,1
2018,63,C,F,Married,10000,5,14,4117,0,2,0
2018,40,H,M,Married,9000,7,12,8823,2813,2,1
2018,47,F,F,Single,12000,0,3,17000,7117,1,2
2018,40,C,F,Married,7000,0,4,37500,5460,1,2
2018,40,D,F,Single,15000,3,3,2941,1248,3,1
2018,59,C,M,Widowed,9000,6,6,13000,3276,1,1
2018,58,A,M,Single,16000,0,3,7500,3438,1,1
2018,51,B,F,Married,19000,3,4,44117,9871,2,2
2018,39,A,F,Married,21000,0,0,11000,13095,2,2
2018,26,F,F,Married,9000,7,17,6470,9268,2,2
2018,71,G,M,Single,9000,7,8,20000,10374,1,2
2018,35,A,M,Married,10000,0,6,15000,2514,2,1
2018,56,D,M,Single,6000,1,2,11176,2029,1,1
2018,56,H,F,Married,17000,0,0,12941,10803,2,2
2018,69,C,F,Single,7000,1,2,22500,0,1,0
2018,40,G,M,Single,13000,6,8,15294,945,1,1
2018,51,H,M,Single,13000,7,7,50000,15255,1,2
2018,59,F,F,Married,11000,6,9,13000,3046,1,1
2018,60,A,F,Single,9000,0,3,42500,14778,2,2
2018,35,A,M,Single,21000,4,7,588,22862,1,2
2018,50,A,M,Married,3000,8,9,11176,636,2,1
2018,34,D,M,Single,17000,0,8,11176,549,1,1
2018,41,H,M,Single,21000,0,7,3500,7004,4,2
2018,68,F,M,Married,8000,0,0,15000,3482,2,2
2018,20,D,F,Single,5000,2,7,7500,60366,1,2
2018,50,B,M,Married,15000,0,1,37500,3913,2,2
2018,38,D,F,Single,11000,3,3,50000,7050,2,2
2018,26,F,M,Married,5000,6,11,9500,2562,2,1
2018,59,G,M,Married,17000,0,0,32352,27132,2,2
2018,37,G,F,Single,9000,3,6,6470,10769,1,2
2018,40,E,M,Married,10000,0,18,1764,1178,2,1
2018,61,E,F,Married,6000,0,4,3500,9526,2,2
2018,39,A,F,Married,5000,5,6,500,2991,2,1
2018,48,B,M,Married,19000,8,8,47500,5891,2,2
2018,72,E,M,Married,7000,4,8,11176,35267,2,2
2018,47,B,M,Married,10000,2,15,11000,968,2,1
2018,79,C,M,Single,9000,5,9,9500,9738,1,2
2018,46,B,F,Single,13000,3,5,7647,3268,1,1
2018,43,H,M,Single,10000,2,6,19000,5699,1,2
2018,54,F,M,Single,9000,3,9,15294,5541,1,2
2018,34,D,F,Single,9000,1,14,8500,3306,1,1
2018,70,H,M,Married,7000,7,11,500,10057,1,2
2018,66,H,M,Single,1000,9,15,1500,13383,1,2
2018,62,C,F,Single,17000,3,4,44117,24542,3,2
2018,71,B,F,Married,8000,0,3,17647,7418,2,2
2018,58,C,F,Married,12000,2,4,8823,9154,2,2
2018,71,E,M,Married,7000,6,11,19000,8790,2,2
2018,65,F,M,Single,5000,8,8,15294,28135,1,2
2018,60,H,F,Widowed,9000,4,4,12941,22490,1,2
2018,37,C,M,Married,10000,4,13,6470,38807,1,2
2018,44,F,F,Married,9000,1,7,19000,6470,2,2
2018,58,C,M,Single,10000,5,5,8823,6497,1,2
2018,64,H,M,Single,5000,2,14,15294,53683,1,2
2018,46,C,F,Married,12000,6,18,10000,7696,2,2
2018,31,G,F,Single,11000,0,8,11176,5975,1,2
2018,66,B,M,Single,6000,8,14,9500,0,1,0
2018,63,F,F,Married,11000,2,5,44117,3634,2,2
2018,52,C,F,Divorced,14000,4,5,10000,5717,1,2
2018,53,G,M,Married,10000,4,4,17647,21294,2,2
2018,41,H,M,Single,10000,8,10,22352,53640,1,2
2018,59,E,M,Single,5000,0,8,4117,26127,1,2
2018,53,B,F,Married,12000,0,6,7500,1317,2,1
2018,65,H,M,Single,9000,4,5,11176,18627,1,2
2018,64,F,M,Single,4000,0,2,27500,9469,1,2
2018,28,B,M,Single,11000,0,5,47500,8544,2,2
2018,25,C,M,Single,14000,0,0,32352,10106,2,2
2018,47,H,F,Single,6000,1,1,15294,6733,1,2
2018,49,A,M,Married,10000,5,5,12941,5059,2,2
2018,41,D,F,Married,13000,6,9,38235,11981,2,2
2018,75,H,M,Single,15000,6,6,32352,5131,1,2
2018,64,D,F,Divorced,7000,6,7,17647,2467,1,1
2018,43,C,F,Single,17000,1,4,20000,4616,1,2
2018,21,D,M,Single,2000,7,7,19000,2986,1,1
2018,45,G,M,Single,7000,2,6,32352,2645,3,1
2018,38,F,M,Single,11000,0,1,15294,1058,1,1
2018,79,C,F,Married,5000,7,10,11176,9359,2,2
2018,47,E,M,Married,9000,3,4,26470,7901,2,2
2018,72,B,M,Single,5000,0,2,11000,12020,2,2
2018,26,G,M,Married,5000,5,5,5294,2910,2,1
2018,64,A,M,Married,14000,0,2,11000,1419,2,1
2018,45,E,M,Single,11000,1,1,32352,0,1,0
2018,55,E,F,Single,7000,0,0,15294,25473,1,2
2018,30,E,F,Married,14000,2,2,38235,4127,1,2
2018,52,H,M,Single,11000,1,1,17647,2457,1,1
2018,72,F,M,Single,11000,1,1,38235,4218,2,2
2018,25,D,M,Single,10000,6,8,7647,57055,1,2
2018,32,C,M,Single,11000,5,8,11176,41074,1,2
2018,34,G,M,Married,10000,0,5,15000,5887,2,2
2018,39,E,M,Single,12000,2,5,588,2059,1,1
2018,26,F,M,Single,2000,1,15,11176,22614,1,2
2018,49,H,M,Single,13000,1,5,2500,3911,4,2
2018,42,C,F,Married,6000,7,11,588,5032,2,2
2018,32,A,F,Married,13000,7,8,9500,30234,1,2
2018,64,F,M,Single,9000,0,0,32352,640,1,1
2018,50,F,M,Married,13000,2,7,6470,17639,2,2
2018,22,F,M,Single,1000,4,4,19000,10658,1,2
2018,28,A,M,Single,8000,2,13,7647,12758,1,2
2018,58,E,F,Married,8000,4,13,8823,7904,2,2
2018,57,A,M,Married,13000,6,7,5500,3259,1,1
2018,58,H,M,Single,11000,2,12,1764,8734,1,2
2018,54,H,M,Single,13000,0,3,95000,8512,1,2
2018,46,F,M,Single,10000,5,10,17647,3487,2,2
2018,53,C,M,Single,11000,6,6,4117,11736,1,2
2018,74,E,F,Married,10000,2,2,4500,9882,2,2
2018,39,C,F,Married,20000,4,4,20000,3085,2,1
2018,50,G,M,Single,10000,1,3,11000,9703,3,2
2018,42,C,F,Married,12000,6,7,47500,5467,2,2
2018,53,E,M,Single,13000,2,7,38235,2842,2,1
2018,61,C,M,Single,16000,8,8,10000,16324,4,2
2018,38,H,F,Married,10000,8,9,15294,17171,2,2
2018,79,B,F,Married,12000,1,1,15000,18438,2,2
2018,31,C,F,Single,10000,1,3,5500,2773,1,1
2018,29,H,F,Single,4000,5,10,6470,28602,1,2
2018,48,F,M,Married,5000,5,6,11176,4691,2,2
2018,23,A,M,Single,5000,2,15,6500,0,1,0
2018,60,C,M,Single,11000,9,10,6470,2031,1,1
2018,62,D,F,Single,21000,2,2,15294,20919,1,2
2018,19,B,M,Married,7000,1,3,4117,4863,1,2
2018,64,B,F,Single,3000,7,12,8823,3536,1,2
2018,63,A,M,Single,4000,0,5,75000,6343,1,2
2018,25,F,M,Single,3000,7,14,11176,39503,4,2
2018,58,D,F,Single,15000,1,3,5500,1449,2,1
2018,42,D,F,Married,13000,1,1,22352,2018,2,1
2018,58,A,M,Single,11000,0,6,10000,24357,2,2
2018,58,G,M,Single,12000,0,5,19000,32362,3,2
2018,44,G,F,Single,3000,1,3,32352,15570,1,2
2018,46,D,F,Divorced,18000,2,2,64705,6588,1,2
2018,34,H,F,Married,13000,0,4,32500,10897,2,2
2018,45,E,M,Single,12000,6,9,37500,24297,1,2
2018,62,A,M,Married,9000,9,16,2941,25264,2,2
2018,50,C,M,Married,7000,0,0,12941,14164,2,2
2018,59,C,F,Single,12000,0,4,26470,0,1,0
2018,79,A,F,Married,9000,0,2,5294,1328,2,1
2018,21,H,M,Single,10000,2,4,32352,17998,1,2
2018,65,H,M,Married,8000,7,7,3500,6511,2,2
2018,58,D,F,Married,15000,1,4,22352,4196,2,2
2018,65,E,F,Married,10000,9,14,5500,6847,2,2
2018,68,G,M,Single,8000,7,14,12941,12473,1,2
2018,49,H,M,Single,7000,3,9,17647,6513,4,2
2018,74,E,M,Single,5000,4,5,55882,5524,1,2
2018,34,D,M,Married,8000,0,5,50000,12856,2,2
2018,70,B,M,Married,5000,7,11,5294,13037,1,2
2018,59,E,M,Married,16000,1,5,22500,3716,1,2
2018,45,C,M,Married,13000,1,11,4117,28854,2,2
2018,56,E,F,Married,11000,8,16,4500,35476,2,2
2018,73,B,M,Married,7000,0,5,22352,8513,2,2
2018,64,C,M,Widowed,5000,3,3,22352,3310,1,1
2018,44,H,M,Married,13000,1,5,19000,7257,2,2
2018,46,D,F,Single,12000,0,0,22352,4520,1,2
2018,43,F,F,Married,7000,1,1,20000,6528,2,2
2018,43,D,F,Single,3000,1,8,6470,604,1,1
2018,43,B,M,Single,2000,0,0,55882,58300,2,2
2018,45,B,F,Married,9000,0,0,50000,5485,2,2
2018,39,E,M,Married,18000,4,5,10000,9269,2,2
2018,50,C,F,Single,12000,6,6,8823,5680,1,2
2018,58,A,M,Single,9000,1,4,20000,2448,3,1
2018,70,H,M,Married,5000,4,9,15294,2287,1,1
2018,40,B,F,Married,8000,0,3,44117,3294,2,1
2018,39,E,M,Married,21000,2,3,17647,2964,2,1
2018,48,E,M,Married,10000,3,7,15000,1304,2,1
2018,63,E,M,Single,8000,1,6,22352,1144,1,1
2018,44,G,F,Single,12000,7,10,20000,9186,1,2
2018,56,G,M,Single,5000,3,10,6470,7814,1,2
2018,56,A,M,Single,15000,6,18,20000,12070,4,2
2018,69,A,M,Married,8000,2,8,12941,3720,2,2
2018,39,B,M,Single,9000,0,12,1500,3597,1,2
2018,67,B,M,Single,9000,6,6,20000,1073,1,1
2018,58,F,F,Divorced,4000,0,1,26470,879,1,1
2018,39,F,M,Single,13000,0,1,12941,2443,1,1
2018,44,E,M,Single,7000,4,10,12941,10035,1,2
2018,57,D,M,Single,7000,2,5,2941,18255,1,2
2018,33,H,M,Single,10000,0,2,26470,2011,1,1
2018,56,E,M,Single,7000,2,6,17647,32379,1,2
2018,38,E,M,Single,12000,0,1,38235,7887,1,2
2018,32,E,M,Single,5000,10,10,5500,5242,1,2
2018,36,D,M,Married,11000,7,8,6470,7296,2,2
2018,49,C,M,Married,7000,8,12,4117,11750,1,2
2018,42,A,F,Married,5000,9,9,42500,13938,2,2
2018,41,C,M,Widowed,9000,0,1,38235,17425,1,2
2018,79,B,F,Single,10000,5,11,12941,41563,1,2
2018,34,E,M,Married,13000,3,5,15000,7611,3,2
2018,40,E,F,Married,10000,3,8,17000,1491,2,1
2018,48,F,M,Married,8000,5,12,17647,5548,2,2
2018,50,H,M,Married,10000,0,6,5500,6448,2,2
2018,56,E,F,Married,1000,1,3,20000,31875,1,2
2018,64,C,M,Single,3000,1,13,32352,7216,1,2
2018,49,D,M,Single,5000,2,5,8823,10690,1,2
2018,56,E,F,Married,13000,3,4,12941,5194,2,2
2018,55,C,M,Married,7000,6,6,13000,0,2,0
2018,54,C,M,Single,6000,9,9,15000,7954,1,2
2018,55,E,F,Married,12000,1,10,8823,1162,2,1
2018,37,F,F,Married,10000,0,7,1500,0,2,0
2018,52,H,M,Married,9000,10,10,7500,5896,2,2
2018,59,B,F,Single,4000,0,1,20000,1112,1,1
2018,59,F,M,Married,15000,1,1,13000,5658,2,2
2018,47,C,M,Married,12000,3,4,20000,19190,2,2
2018,36,F,M,Single,11000,1,3,15000,7832,1,2
2018,47,C,F,Single,5000,2,2,20000,2535,1,1
